Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2025-10-07,25108.30078125,25108.30078125,25220.900390625,25076.30078125,25085.30078125,288000,0.0012222193924698033,0.0012214730903828323
2025-10-08,25046.150390625,25046.150390625,25192.5,25008.5,25079.75,227400,-0.0024752925801897474,-0.0024783611817054724
2025-10-09,25181.80078125,25181.80078125,25199.25,25024.30078125,25074.30078125,286300,0.005416017571936882,0.005401403691044332
2025-10-10,25285.349609375,25285.349609375,25330.75,25156.849609375,25167.650390625,232900,0.0041120501676790155,0.004103618794970308
2025-10-13,25227.349609375,25227.349609375,25267.30078125,25152.30078125,25177.30078125,234300,-0.0022938183927065925,-0.0022964532241035664
2025-10-14,25145.5,25145.5,25310.349609375,25060.55078125,25277.55078125,292100,-0.003244479132464395,-0.0032497538671527296
2025-10-15,25323.55078125,25323.55078125,25365.150390625,25159.349609375,25181.94921875,289900,0.007080820872521931,0.007055869574947451
2025-10-16,25585.30078125,25585.30078125,25625.400390625,25376.849609375,25394.900390625,372800,0.010336228211479837,0.010283174673804386
2025-10-17,25709.849609375,25709.849609375,25781.5,25508.599609375,25546.849609375,422100,0.004867983737610659,0.0048561734175648985
2025-10-20,25843.150390625,25843.150390625,25926.19921875,25788.5,25824.599609375,301100,0.005184813729964155,0.0051714188632333265
2025-10-21,25868.599609375,25868.599609375,25934.349609375,25825.80078125,25901.19921875,42500,0.0009847568259027106,0.000984272270986046
2025-10-23,25891.400390625,25891.400390625,26104.19921875,25862.44921875,26057.19921875,448400,0.0008814076368377499,0.0008810194252249848
2025-10-24,25795.150390625,25795.150390625,25944.150390625,25718.19921875,25935.099609375,284900,-0.0037174505259611745,-0.0037243774174138414
2025-10-27,25966.05078125,25966.05078125,26005.94921875,25827.0,25843.19921875,266300,0.006625291500029773,0.00660344071508198
2025-10-28,25936.19921875,25936.19921875,26041.69921875,25810.05078125,25939.94921875,395200,-0.001149638146805021,-0.0011502994876563522
2025-10-29,26053.900390625,26053.900390625,26097.849609375,25960.30078125,25982.0,321900,0.0045381040946781415,0.004527837947802368
2025-10-30,25877.849609375,25877.849609375,26032.05078125,25845.25,25984.400390625,257400,-0.0067571756478100875,-0.006780108726120027
2025-10-31,25722.099609375,25722.099609375,25953.75,25711.19921875,25863.80078125,334400,-0.006018660837397216,-0.006036845980053782
2025-11-03,25763.349609375,25763.349609375,25803.099609375,25645.5,25696.849609375,23300,0.0016036793506921665,0.001602394830084992
2025-11-04,25597.650390625,25597.650390625,25787.400390625,25578.400390625,25744.75,305100,-0.006431586779760301,-0.006452358545521922
2025-11-06,25509.69921875,25509.69921875,25679.150390625,25491.55078125,25593.349609375,371900,-0.0034359080045569534,-0.0034418242922323408
2025-11-07,25492.30078125,25492.30078125,25551.25,25318.44921875,25433.80078125,305600,-0.0006820322478444663,-0.0006822649376453303
2025-11-10,25574.349609375,25574.349609375,25653.44921875,25503.5,25503.5,243600,0.0032185728871263475,0.0032134043686110675
2025-11-11,25694.94921875,25694.94921875,25715.80078125,25449.25,25617.0,297700,0.0047156471705849246,0.004704563337770722
